Id,UPC/SKU,Name,Description,Type,Price,Cost,MSRP,OnHand,Location,MinQty,Taxable1,Taxable2,GroupAtSale,Active,Categories,Favorites,Notes,NotesType
"250","","Rizla blue slim x50","","S",13,12,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"251","","Rizla silver slim x50","","S",14,13,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"252","","Rizla blue king size x50","","S",13,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"253","","Rizla red king size slim x50","","S",16,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"254","","Rizla red king size x50","","S",15,12.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"255","","Rizla green king size slim x50","","S",16.5,15.3,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"256","","Rizla green standard x100","","S",12.5,11.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"257","","Rizla blue standard x100","","S",13.5,12.3,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"258","","Rizla red standard. X100","","S",13,11,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"259","","Rizla silver standard. X100","","S",17,15.9,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"260","","Rizla liquorish. X100","","S",21,19.2,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"261","","Rizla rolling machine standard x10","","S",16,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"262","","Rizla rolling machine king size x10","","S",22,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"263","","Raw slim classic x50","","S",16,13.5,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"264","","Raw classic supernatural x20","","S",24,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"265","","Raw classic connoisseur x24","","S",14,11.7,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"266","","Raw organic x50","","S",16,14,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"267","","Raw organic connoisseur x24","","S",16,13.2,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"268","","Raw regular organic connoisseur x24","","S",15,12,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"269","","Raw standard papers x24","","S",10,0,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"270","","OCB king size slim organic x50","","S",22,19,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"271","","OCB premium King size slim black x50","","S",22,19,0,0,"",0,N,N,N,Y,"cakmak+gas+rizla+filter",,"",S
"272","","Vaseline lip therapy tin 20g. X12","","S",10.5,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"273","","Vaseline lip therapy  20g. X12","","S",10.5,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"274","","Vaseline 20g. X12","","S",11,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"275","","Vaseline 100g. X12","","S",13,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"276","","Nivea cream. X10","","S",9,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"277","","Nivea 50g. X4","","S",5,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"278","","Nivea lotion dry skin 250ml x6","","S",12,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"279","","Nivea lotion normal skin 250ml x6","","S",12,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"280","","Dove soap x4's","","S",2,0.75,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"281","","Sure roll on original for men 50ml x6","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"282","","Sure roll on clear Aqua 50ml x6","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"283","","Sure roll on cool blue 50ml x6","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"284","","Axe deodorant Africa 150ml x6","","S",10,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"285","","Axe deodorant dark temptation 150ml x6","","S",10,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"286","","Axe deodorant excite 150ml x6","","S",10,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"287","","Axe deodorant click 150ml x6","","S",10,8.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"288","","Lynx deodorant Africa 6x150ml £3.29pm","","S",12,9.5,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"289","","Lynx deodorant black temptation 6x150ml £3.29pm","","S",12,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"290","","Tusk deodorant safari 150ml x12","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"291","","Tusk deodorant firefly 150ml x12","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"292","","Tusk deodorant ravage 150ml x12","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"293","","Impulse hint of musk 75ml x6","","S",8,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"294","","Impulse temptation 75ml x6","","S",8,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"295","","Impulse tease 75ml x6","","S",8,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"296","","Tiama female body spray catwalk 75ml x12","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
"297","","Tiama female body spray flair 75ml x12","","S",7,0,0,0,"",0,N,N,N,Y,"Medical+spray+shampoo",,"",S
